Date,Purchase Bid,Sell Bid,MCV,Final_Volume,MCP,Month,DayOfWeek,MCP_Rolling,YearMonth,Quarter,IsWeekend,WeekOfYear,Day,MCP_lag1,MCP_lag7,MCP_roll7,MCP_vol30,MCP_Capped
2023-10-23,0.08388890588425435,0.22795982235838724,0.35334015270851993,0.35334015270851993,3868.47,10,0,0.38094603801736376,2023-10,4,0,43,23,0.2898693068413753,0.43825838686652385,0.38094603801736376,0.6306789730567974,0.21856697997314511
2023-10-24,0.08628113983268415,0.23849931805507962,0.39202027553561936,0.39202027553561936,3791.25,10,1,0.3469389796073827,2023-10,4,0,43,24,0.26318377104453045,0.3683475276313438,0.3469389796073827,0.6189146163889383,0.20280914697107588
2023-10-25,0.08304934474046406,0.18778778859483514,0.2870025505464287,0.2870025505464287,4486.5,10,2,0.3098804121675652,2023-10,4,0,43,25,0.25447615611010255,0.4484834412596854,0.3098804121675652,0.606195671575106,0.34468474130788784
2023-10-26,0.08976375282562815,0.1711593511557231,0.2691239703540531,0.2691239159470387,4684.11,10,3,0.2749890310793885,2023-10,4,0,43,26,0.33287513672601804,0.45763353198661894,0.2749890310793885,0.6082464184141669,0.3850098562980315
2023-10-27,0.08537726386567386,0.15678000165727174,0.24085326955960734,0.24085326955960734,4694.85,10,4,0.24974753396109733,2023-10,4,0,43,27,0.35515837665339817,0.4153258286536582,0.24974753396109733,0.6158787458848161,0.3872015051771073
2023-10-28,0.09065365592657676,0.1503999175843249,0.25045806625610045,0.25045812066311485,4938.56,10,5,0.25815604677973353,2023-10,4,1,43,28,0.35636945907240575,0.28750357126818005,0.25815604677973353,0.620937680965215,0.4369339770876782
2023-10-29,0.05927178793216675,0.19222429605143812,0.2217975392033823,0.2217975392033823,3726.38,10,6,0.25009713505837244,2023-10,4,1,43,29,0.3838511067759724,0.2456258534017106,0.25009713505837244,0.6382654351424712,0.1895715061158023
2023-10-30,0.09764318082564437,0.1659583845631857,0.2724423629771584,0.2724423629771584,4886.02,10,0,0.2717487842690996,2023-10,4,0,44,30,0.2471611731938071,0.22301339548056612,0.2717487842690996,0.6369416364526859,0.4262124470963714
2023-10-31,0.0851091235749671,0.14250927960189644,0.22563176473014152,0.22563171032312707,4939.65,10,1,0.2961846881102858,2023-10,4,0,44,31,0.3779265006032861,0.21563484487557658,0.2961846881102858,0.6217263368896488,0.43715640700184866
2023-11-01,0.09653337850632103,0.15564875693422647,0.25697134757959245,0.25697134757959245,5364.97,11,2,0.3148769629686687,2023-11,4,0,44,1,0.3839740192374917,0.28206759944847204,0.3148769629686687,0.599189143966173,0.5239489676395085
2023-11-02,0.124856754587012,0.20379568974977438,0.2816780080808562,0.28167795367384185,5320.85,11,3,0.3284256545498571,2023-11,4,0,44,2,0.4319346872498056,0.3009496945669903,0.3284256545498571,0.5928873507361938,0.5149456577191344
2023-11-03,0.1560571437897998,0.17437418956053183,0.30299772312085377,0.3029977775278683,5792.11,11,4,0.3517733903986729,2023-11,4,0,44,3,0.4269595516514249,0.3019759265470161,0.3517733903986729,0.5934202192217028,0.6111129250145905
2023-11-04,0.11084570593461217,0.2306448713038921,0.3720218348406525,0.3720218348406525,5340.01,11,5,0.3603155304169979,2023-11,4,1,44,4,0.48010058524373883,0.3252629838889224,0.3603155304169979,0.5951515966592078,0.5188555266691427
2023-11-05,0.06635823100859824,0.3280522802043371,0.2500481094024951,0.2500481638095095,3865.47,11,6,0.36327511755150704,2023-11,4,1,44,5,0.429120104644738,0.20943636549529074,0.36327511755150704,0.6108837514812875,0.21795478754882225
2023-11-06,0.07290816557743221,0.32205304613262203,0.2638387097528872,0.26383876415990154,3974.67,11,0,0.34388321493424395,2023-11,4,0,45,6,0.26284547986603674,0.3202426646868225,0.34388321493424395,0.6046828697967475,0.24023859179417273
2023-11-07,0.08560172160772828,0.28454472282130355,0.26512821040150036,0.26512821040150036,4529.42,11,1,0.3351542521749529,2023-11,4,0,45,7,0.2751592787632075,0.32536713592413913,0.3351542521749529,0.5885812184869363,0.3534431742585329
2023-11-08,0.09975836554252382,0.251214390493531,0.32660976889913335,0.32660976889913335,4766.26,11,2,0.3224147711676762,2023-11,4,0,45,8,0.3377149558530013,0.3660074511703727,0.3224147711676762,0.530981874369947,0.40177372551740465
2023-11-09,0.09630176586405631,0.2674964133504435,0.2601393592148589,0.2601394136218733,4432.54,11,3,0.3035131186588254,2023-11,4,0,45,9,0.3644219167578175,0.3617916825522409,0.3035131186588254,0.4631677481274616,0.33367344023573486
2023-11-10,0.06789321475939374,0.3056521834555011,0.24736274239209033,0.24736274239209033,3900.32,11,4,0.26325920144555687,2023-11,4,0,45,10,0.32679040606217796,0.4068216716497205,0.26325920144555687,0.382803814472715,0.22506642287803902
2023-11-11,0.06992755504979727,0.514700940837639,0.32001449620492034,0.32001449620492034,3017.84,11,5,0.21384756541030142,2023-11,4,1,45,11,0.26677529572287195,0.36362246511623464,0.21384756541030142,0.30615734135929423,0.044983899339240296
2023-11-12,0.08525413417715175,0.7608512105922058,0.4413006257949205,0.4413006257949205,2607.47,11,6,0.18707956903951412,2023-11,4,1,45,12,0.16726356265716452,0.22272673850290528,0.18707956903951412,0.2594943602300951,0.0
2023-11-13,0.07972421883081934,0.6003629872994758,0.4178136617427775,0.4178136617427775,2621.95,11,0,0.15829610000080857,2023-11,4,0,46,13,0.12098871235101094,0.23316105248975924,0.15829610000080857,0.23412077962908,0.0
2023-11-14,0.08509304982407914,0.3079023105503262,0.3757275509993671,0.3757276054063815,3405.89,11,1,0.13438938540425,2023-11,4,0,46,14,0.12262153110587387,0.2861687052755395,0.13438938540425,0.227923235803221,0.12417098942539617
2023-11-15,0.08967037245903307,0.2779608749498899,0.3842930104995201,0.3842930649065345,3500.9,11,2,0.10746478135994192,2023-11,4,0,46,15,0.21102152659532486,0.3087993181386025,0.10746478135994192,0.21879628185053046,0.1435591235036997
2023-11-16,0.1059561937964379,0.2862081757245525,0.41914249866281156,0.41914249866281156,3965.3,11,3,0.09752274747736112,2023-11,4,0,46,16,0.2217352082182204,0.2769115959436127,0.09752274747736112,0.21498606732957115,0.23832651078887113
2023-11-17,0.13146247161191763,0.2832146592402977,0.45335613204865316,0.45335613204865316,4494.39,11,4,0.11016349756002691,2023-11,4,0,46,17,0.2741026826490455,0.2260567370600652,0.11016349756002691,0.19275930950108255,0.3462948073838569
2023-11-18,0.12216692832097097,0.23879601448545074,0.3588589826225628,0.3588589826225628,4567.84,11,5,0.14314473315201454,2023-11,4,1,46,18,0.3337648425254565,0.14173372051135788,0.14314473315201454,0.16480704395236184,0.3612833185726938
2023-11-19,0.07982668651527156,0.26327350582396636,0.31613418793695297,0.3161341335299385,3637.28,11,6,0.16505725329716608,2023-11,4,1,46,19,0.34204733821224403,0.10252191253713402,0.16505725329716608,0.14841235637428207,0.17138939111341478
2023-11-20,0.10093319619312138,0.2678534882210532,0.3686065977318913,0.3686065977318913,3930.16,11,0,0.1928936289189686,2023-11,4,0,47,20,0.23711392519254415,0.10390551021597691,0.1928936289189686,0.14853174586081797,0.23115569685863657
2023-11-21,0.10655938557760207,0.24334261853412076,0.3574043022781904,0.3574043022781904,4284.43,11,1,0.21158739325250736,2023-11,4,0,47,21,0.2701401653116226,0.17881280057178514,0.21158739325250736,0.1483956630025463,0.30344950024691764
2023-11-22,0.12924945701293836,0.23993553660890848,0.4354184658386246,0.4354184658386246,4646.58,11,2,0.23596542034478368,2023-11,4,0,47,22,0.31008897057994395,0.18789122705430336,0.23596542034478368,0.14839601454978613,0.3773513290697531
2023-11-23,0.10749918469317514,0.21041451053375348,0.3578283505485288,0.35782840495554324,4716.82,11,3,0.25195642561710024,2023-11,4,0,47,23,0.350926354010442,0.23226572719619862,0.25195642561710024,0.14791700310578348,0.3916847943645646
2023-11-24,0.0873370822037485,0.23187967311434954,0.3483595713880693,0.3483595169810549,4012.63,11,4,0.24170543203078027,2023-11,4,0,47,24,0.3588468781362412,0.28282150729972,0.24170543203078027,0.14825469397583418,0.24798486660327068
2023-11-25,0.07809960063071338,0.26477459984726226,0.3523680081749803,0.352367953767966,3432.74,11,5,0.21755252846918977,2023-11,4,1,47,25,0.2794397898084145,0.28983982563611577,0.21755252846918977,0.1524162881541098,0.12965011162308526
2023-11-26,0.08702412964330355,0.3510073748591879,0.41576453035892363,0.41576458476593803,3172.03,11,6,0.20765283823746578,2023-11,4,1,47,26,0.21404923264284348,0.20092265325876432,0.20765283823746578,0.1592852838470441,0.07644854930801848
2023-11-27,0.10685942562423258,0.3729561920374812,0.5521801625170164,0.5521801625170164,2924.77,11,0,0.18625993213951192,2023-11,4,0,48,27,0.18465060159447916,0.2289080184645315,0.18625993213951192,0.1663810902691768,0.025991649695332186
2023-11-28,0.08804838036495996,0.342597338959099,0.4449465486447948,0.44494649423778027,2957.7,11,1,0.1580294839479262,2023-11,4,0,48,28,0.1567686426630282,0.262759340956498,0.1580294839479262,0.17531431797886604,0.03271148187298223
2023-11-29,0.0920184878261107,0.3120868410385271,0.4193930973712,0.41939304296418556,3468.99,11,2,0.1329724689667851,2023-11,4,0,48,29,0.16048195216562738,0.2973636157764534,0.1329724689667851,0.17318410136258316,0.13704743675031927
2023-11-30,0.09663312098639952,0.3504345321678682,0.47528928617616245,0.47528928617616245,3015.12,11,3,0.09676332793008485,2023-11,4,0,48,30,0.21813691771630905,0.3040752111467522,0.09676332793008485,0.1744371168969841,0.04442884487452092
2023-12-01,0.10815320401336785,0.35113610456040867,0.5288416752072078,0.5288417296142223,3186.25,12,4,0.07917943536975791,2023-12,4,0,48,1,0.16695684532199684,0.23678821878042747,0.07917943536975791,0.16377118159214427,0.07935034139930863
2023-12-02,0.09680454129642412,0.33524591448925795,0.45624557977012276,0.45624557977012276,3318.63,12,5,0.07675137808369237,2023-12,4,1,48,2,0.1862541017805393,0.18137838052184949,0.07675137808369237,0.14997537625182467,0.10636435244325992
2023-12-03,0.08415107054500708,0.34508070241446576,0.4056820400758804,0.4056820400758804,3012.15,12,6,0.07334941682792001,2023-12,4,1,48,3,0.20118176385020475,0.15646693363986522,0.07334941682792001,0.12173520968318696,0.043822774374441376
2023-12-04,0.10184706127289063,0.3461065446556346,0.4857893502948289,0.48578929588781455,3118.93,12,0,0.07748079534568797,2023-12,4,0,49,4,0.1666219370552881,0.1328406655410603,0.07748079534568797,0.10067720364655341,0.06561274339750467
2023-12-05,0.09912346229228357,0.32996785340759704,0.47264069830750116,0.47264069830750116,3131.86,12,1,0.08118660953323681,2023-12,4,0,49,5,0.17866284773514057,0.13598720363251723,0.08118660953323681,0.10311331087398584,0.06825129274633601
2023-12-06,0.10773461262156307,0.2907897347693369,0.41644293142164496,0.41644293142164496,3822.95,12,2,0.08871824704945608,2023-12,4,0,49,6,0.18012088271444848,0.18484215233525106,0.08871824704945608,0.10240400791168963,0.20927798025475364
2023-12-07,0.11140484850326275,0.3069906319356262,0.4834902730867597,0.483485050013376,3753.87,12,3,0.10443752949692764,2023-12,4,0,49,7,0.25805076622951933,0.14147381818494534,0.10443752949692764,0.09479481229390607,0.1951812293640136
2023-12-08,0.09658624747117138,0.2644308727327291,0.3693922350200215,0.3693922350200215,4142.23,12,4,0.1247790789170749,2023-12,4,0,49,8,0.250261048026071,0.1578256877139775,0.1247790789170749,0.08416824420614785,0.2744315793340162
2023-12-09,0.09724867033066927,0.25706957629832683,0.37072063668394034,0.37072074549796924,4592.88,12,5,0.15189284630616545,2023-12,4,1,49,9,0.29405396871934236,0.1704749046148907,0.15189284630616545,0.08716366510009615,0.3663930846743748
2023-12-10,0.09550166567959764,0.2821595056851139,0.3968894312905512,0.3968894312905512,3581.59,12,6,0.16400951391616642,2023-12,4,1,49,10,0.34487094191540474,0.14119002777706116,0.16400951391616642,0.08628291407921593,0.16002505907656894
2023-12-11,0.10020368375685934,0.24247220150632565,0.35839059263547746,0.35839059263547746,4390.74,12,0,0.19107136245697015,2023-12,4,0,50,11,0.23083411328243936,0.15139310513526863,0.19107136245697015,0.08853718339533267,0.32514355912350357
2023-12-12,0.11480745940562818,0.19822129056676452,0.3220444763197006,0.3220444763197006,5033.31,12,1,0.23153082724173452,2023-12,4,0,50,12,0.32207688230849907,0.15262859670898685,0.23153082724173452,0.09502558066037872,0.45626905448920707
2023-12-13,0.12601904929749036,0.20821329535045696,0.33907474234334173,0.3390747967503561,5298.97,12,2,0.2629379003762415,2023-12,4,0,50,13,0.3945354698300652,0.2186638536061926,0.2629379003762415,0.10481375116554323,0.5104807343044065
2023-12-14,0.13559274181157097,0.2089240947153188,0.33022718247345495,0.33022718247345495,5259.74,12,3,0.2949801282736004,2023-12,4,0,50,14,0.4244922813229442,0.2120630989339227,0.2949801282736004,0.12140542301456558,0.5024752980356785
2023-12-15,0.1102019928418692,0.2046688479945892,0.31521655923185565,0.31521655923185565,5361.53,12,4,0.3209246576654136,2023-12,4,0,50,15,0.42006856034550816,0.2491718002153749,0.3209246576654136,0.13821639635027755,0.5232469869929516
2023-12-16,0.10263875791804415,0.22593436756047364,0.3565053351790369,0.3565053351790369,5102.76,12,5,0.33177399470002183,2023-12,4,1,50,16,0.4315467800317994,0.29223245587632474,0.33177399470002183,0.14899133054399316,0.4704413091122802
2023-12-17,0.06813772009580471,0.2919311381201612,0.2886794291376657,0.2886794291376657,3294.23,12,6,0.3256594864034324,2023-12,4,1,50,17,0.4023669106121944,0.19560134423012063,0.3256594864034324,0.15024617385595895,0.101385187392101
2023-12-18,0.07912640808956406,0.26744092610135783,0.31009522696511743,0.3100952813721318,4169.7,12,0,0.32095614942585,2023-12,4,0,51,18,0.19843032893178925,0.2729175087215385,0.32095614942585,0.14743002764768576,0.2800372212993988
2023-12-19,0.07769275239230085,0.24994053081965523,0.2741621687027676,0.2741621687027676,4123.29,12,1,0.3015925468365462,2023-12,4,0,51,19,0.2971515882770831,0.33431656676671007,0.3015925468365462,0.14700598334518655,0.2705666044951248
2023-12-20,0.1205128283644583,0.20570782299442128,0.28974542577106843,0.28974537136405404,5481.93,12,2,0.30548560932939145,2023-12,4,0,51,20,0.2919182237457855,0.3597009976618346,0.30548560932939145,0.16512530963074806,0.5478163096224405
2023-12-21,0.19634131303894448,0.1923993397787766,0.32062826173451847,0.32062826173451847,6194.62,12,3,0.32537818838115745,2023-12,4,0,51,21,0.4451235326620134,0.35595247991728984,0.32537818838115745,0.1988791495102435,0.6932507825859823
2023-12-22,0.22673730118928018,0.17576002705384117,0.26216825118935094,0.26216825118935094,6590.41,12,4,0.35152656308714575,2023-12,4,0,51,22,0.525489112662239,0.3656787511693216,0.35152656308714575,0.23778615139056436,0.7740173291268911
2023-12-23,0.2420805288378996,0.2023167762929519,0.30599837877978453,0.30599837877978453,6195.0,12,5,0.3747674822890766,2023-12,4,1,51,23,0.570119867840913,0.340952675799558,0.3747674822890766,0.2611148642617221,0.69332832695973
2023-12-24,0.10042705141716425,0.24797461238877805,0.34403649883680526,0.34403649883680526,4644.33,12,6,0.4034952024005232,2023-12,4,1,51,24,0.5255319628781814,0.16814342786324935,0.4034952024005232,0.2621973529747341,0.3768921847515111
2023-12-25,0.12243642625894756,0.22335995270056908,0.32968060960665746,0.32968060960665746,5578.03,12,0,0.4334619530594032,2023-12,4,0,52,25,0.35067263562657175,0.25179662260748925,0.4334619530594032,0.2690820781054623,0.5674268736149145
2023-12-26,0.20919846061033695,0.2025672482794608,0.2852175652175522,0.2851860635562068,5961.15,12,1,0.47256833605623577,2023-12,4,0,52,26,0.45596012674642833,0.24736203916307634,0.47256833605623577,0.277204674986877,0.6456079274837666
2023-12-27,0.19253601602848275,0.23625209342533432,0.33898056380139197,0.33898050939437757,5541.62,12,2,0.47383843279977506,2023-12,4,0,52,27,0.4991621655145973,0.3771832512061093,0.47383843279977506,0.27224488796490953,0.5599968982250499
2023-12-28,0.16931098201966638,0.21563559730088666,0.2985346069144896,0.2985345525074752,5600.59,12,3,0.46119853384576953,2023-12,4,0,52,28,0.45185439947677636,0.44528243834247294,0.46119853384576953,0.26590136703738193,0.5720305606458221
2023-12-29,0.17038071887977885,0.20540754327382832,0.3116130194462095,0.3116129650391951,6085.11,12,4,0.45044665104278153,2023-12,4,0,52,29,0.458504076408701,0.4831010934052651,0.45044665104278153,0.27194696538447743,0.6709037184567853
2023-12-30,0.18209551032687457,0.21584991388905683,0.3233538355285748,0.3233538355285748,6040.66,12,5,0.4471625711064801,2023-12,4,1,52,30,0.5131403570099571,0.44531874822631,0.4471625711064801,0.26701963742820184,0.6618330673697356
2023-12-31,0.08011694555565892,0.27864573129354536,0.33177827204736804,0.33177827204736804,4050.84,12,6,0.4345341623893904,2023-12,4,1,52,31,0.508128009381942,0.2971486230432079,0.4345341623893904,0.2557289868252248,0.2557821574477289
2024-01-01,0.08272851386192051,0.27783492229859114,0.33587675244313336,0.33587669803611897,4612.95,1,0,0.4139989811989934,2024-01,1,0,1,1,0.28374849178516265,0.38636582972384426,0.4139989811989934,0.2431699303200936,0.37048865199309444
2024-01-02,0.1020589830748259,0.2562640168235476,0.3501446111239603,0.3501446111239603,5095.06,1,1,0.39557013066101626,2024-01,1,0,1,2,0.3471341098995276,0.4229738368176489,0.39557013066101626,0.222903648876483,0.46887001522318494
2024-01-03,0.15419159770338803,0.22571557185952607,0.3498034247365735,0.3494023362263175,6068.88,1,2,0.4067892830985849,2024-01,1,0,1,3,0.4014986299207272,0.3828867695383007,0.4067892830985849,0.21060840499130729,0.6675917574411988
2024-01-04,0.21374444834991005,0.20501628381450201,0.309739350683839,0.309739350683839,6380.42,1,3,0.4233826746803267,2024-01,1,0,1,4,0.5113102017343063,0.3885214901958536,0.4233826746803267,0.1992107470852711,0.7311659000657086
2024-01-05,0.19556565050534258,0.23384005536183394,0.36751513861574303,0.35418128515135183,6448.69,1,4,0.4311190086393814,2024-01,1,0,1,5,0.5464406129836155,0.434818503134594,0.4311190086393814,0.20007153055362376,0.7450973590018813
2024-01-06,0.11943211140817821,0.2934182931444939,0.4499146707589447,0.44991472516595915,5031.11,1,5,0.40963758516074184,2024-01,1,1,1,6,0.5541389925688704,0.43057120224891954,0.40963758516074184,0.18596279117140946,0.45582011337803696
2024-01-07,0.07805570006571112,0.3259118017903014,0.36234761479376776,0.3623476692007822,3500.11,1,6,0.39791903298166104,2024-01,1,1,1,7,0.39428738963250304,0.2404392731525675,0.39791903298166104,0.19834793746335277,0.14339791283196135
2024-01-08,0.1552669633492615,0.29028631832606594,0.415983681812981,0.415983681812981,5089.91,1,0,0.4080678911287286,2024-01,1,0,2,8,0.22164612487455043,0.2941501910568757,0.4080678911287286,0.19597086690885235,0.467819084894764
2024-01-09,0.1827836194763241,0.3081776864038771,0.47766333625009344,0.47766333625009344,5036.43,1,1,0.4068203492946911,2024-01,1,0,2,9,0.4009178967309796,0.34021692289022865,0.4068203492946911,0.17698786563855295,0.4569057346105029
2024-01-10,0.12824056653411567,0.27795438919458837,0.38356738414828784,0.38356732974127344,5144.94,1,2,0.38716055393155474,2024-01,1,0,2,10,0.3948872926556986,0.4332676888854491,0.38716055393155474,0.17151360160160123,0.4790487345982589
2024-01-11,0.10982083089340831,0.3008718593021094,0.3779351156091929,0.3779351700162073,4877.67,1,3,0.3551847140697099,2024-01,1,0,2,11,0.40712328458181574,0.46303606049226653,0.3551847140697099,0.1722363841636384,0.4245085115153395
2024-01-12,0.13733667441407585,0.2731646409879131,0.3732951766059849,0.3732951766059849,5516.0,1,4,0.33533873431210287,2024-01,1,0,2,12,0.3769849234898119,0.46955941778056787,0.33533873431210287,0.172697987459628,0.5547687749213331
2024-01-13,0.2212862780321087,0.22807547305029818,0.40702028940940804,0.4070203438164225,6512.74,1,5,0.3668651782412364,2024-01,1,1,2,13,0.44896539281244024,0.33410635164975866,0.3668651782412364,0.18369796925458354,0.7581676672611734
2024-01-14,0.11060324202402295,0.2753480830517091,0.3608563729357095,0.3608563729357095,4660.8,1,6,0.3915625913633421,2024-01,1,1,2,14,0.5613615092297111,0.18781574071685267,0.3915625913633421,0.18660894895186558,0.3802531211610434
2024-01-15,0.17726166172676303,0.25507941690909863,0.3781438753234973,0.3781438209164829,5803.92,1,0,0.40675545073433245,2024-01,1,0,3,15,0.3525298541965021,0.33972482841191076,0.40675545073433245,0.18815488598987873,0.613522922525008
2024-01-16,0.14865350674393443,0.23065230663110248,0.34979602538261323,0.3497959709755989,6022.85,1,1,0.4277447090650734,2024-01,1,0,3,16,0.48143232484974247,0.3346146900234773,0.4277447090650734,0.1597304009287876,0.6581986850106726
2024-01-17,0.25825763929537787,0.19742759178261968,0.33139160139593166,0.33139160139593166,7004.82,1,2,0.46731963838947715,2024-01,1,0,3,17,0.5061196874189513,0.34498307290546915,0.46731963838947715,0.16578384218462805,0.8585835499814302
2024-01-18,0.26979007988545184,0.1994576152755662,0.3276760375676082,0.3276760375676082,6756.45,1,3,0.5072967260059382,2024-01,1,0,3,18,0.6168502836007714,0.31944480276566656,0.5072967260059382,0.16170253399375195,0.8079001391717443
2024-01-19,0.3482117798534718,0.18708833034352557,0.3249386574514242,0.3249386030444098,7112.82,1,4,0.5412742076949693,2024-01,1,0,3,19,0.5888431569332777,0.3804387189490773,0.5412742076949693,0.17860045998276253,0.8806224772570513
2024-01-20,0.28571622379469486,0.18256111189495583,0.2959903716994733,0.2959903716994733,6822.28,1,5,0.5478606668337715,2024-01,1,1,3,20,0.6290287660265448,0.47567954425362646,0.5478606668337715,0.18643873808177835,0.8213336816028013
2024-01-21,0.16975018586637067,0.20949849613788502,0.36514897755890197,0.3651490319659164,6181.46,1,6,0.5802175995533276,2024-01,1,1,3,21,0.5962663930266914,0.29872236985056577,0.5802175995533276,0.1821047886637434,0.6905652984846197
2024-01-22,0.31113430408680665,0.17616269929252412,0.3268355036019348,0.3268355036019348,7040.55,1,0,0.6065308804372758,2024-01,1,0,4,22,0.5240051420259133,0.40795014461844525,0.6065308804372758,0.19368223632245735,0.8658747617551149
2024-01-23,0.36770662348436645,0.18675583684383798,0.36249581950103,0.36249576509401565,7108.24,1,1,0.6296260438561065,2024-01,1,0,4,23,0.6208793315366314,0.4288694153248732,0.6296260438561065,0.19921440990608869,0.8796878634892519
2024-01-24,0.3934540372926678,0.17410060535209185,0.33337849115529655,0.33337849115529655,7433.35,1,2,0.6387443979775482,2024-01,1,0,4,24,0.6285123081607109,0.5226989327760722,0.6387443979775482,0.217171741701917,0.9460311565131153
2024-01-25,0.3496997414415278,0.1955020749489941,0.39409802500905466,0.39409797060204027,7189.05,1,3,0.6479493544401893,2024-01,1,0,4,25,0.6651729231740735,0.49896660159553274,0.6479493544401893,0.22886141995202297,0.8961782867590941
2024-01-26,0.16287347451854137,0.2580528311352087,0.36244620030388497,0.36244625471089936,5232.3,1,4,0.6079352427269991,2024-01,1,0,4,26,0.6376247448720698,0.5330185839718617,0.6079352427269991,0.23069423348774154,0.4968757779945393
2024-01-27,0.13525985066494442,0.24748612034928125,0.3773320682614342,0.3773320138544198,5554.29,1,5,0.5809546769732672,2024-01,1,1,4,27,0.4169743236995524,0.50525681120867,0.5809546769732672,0.2308527456600981,0.5625823908971067
2024-01-28,0.09531471665955983,0.2379345019338569,0.2567033386265918,0.2567033930336062,4718.3,1,6,0.5498212417030914,2024-01,1,1,4,28,0.4532831158872815,0.4440249697338008,0.5498212417030914,0.2380932630219143,0.3919868092938973
2024-01-29,0.2075689865915287,0.20492272410680892,0.29781964433808233,0.29781969874509673,6354.85,1,0,0.5352307686415263,2024-01,1,0,5,29,0.35901376845096483,0.5261130173800126,0.5352307686415263,0.2396149762130474,0.7259479799690639
2024-01-30,0.24938680176386724,0.16176503918103902,0.256873251732605,0.256873251732605,6811.24,1,1,0.5289111383377711,2024-01,1,0,5,30,0.5435572445055876,0.5325809543192995,0.5289111383377711,0.22475096420758345,0.8190808134812934
2024-01-31,0.21188194458256276,0.17238196977942608,0.23889439941266544,0.23889445381967983,6047.34,1,2,0.49941931747141594,2024-01,1,0,5,31,0.5950214814898345,0.5636459709884029,0.49941931747141594,0.2135488687408984,0.6631962158345611
2024-02-01,0.12354771505338384,0.2578150798289875,0.3920242472476716,0.39202419284065715,5137.38,2,3,0.455763439002375,2024-02,1,0,5,1,0.5088812710727215,0.5403025377742233,0.455763439002375,0.213078926330663,0.4775060096889655
2024-02-02,0.14271452335635418,0.2166175979861909,0.3342935083237019,0.3342935083237019,5529.82,2,4,0.46209413397871585,2024-02,1,0,5,2,0.40627079081201173,0.35333052409495236,0.46209413397871585,0.21411566909259266,0.557588941356047
2024-02-03,0.13233233702834377,0.23222202066214725,0.36728826136563897,0.36728820695862446,5482.77,2,5,0.460572315933852,2024-02,1,1,5,3,0.4505237875080345,0.3840974175072882,0.460572315933852,0.21398224650634662,0.547987723501251
2024-02-04,0.0722432355299105,0.2818208847591469,0.31111780680101825,0.31111769798698946,3488.75,2,6,0.43440968482280135,2024-02,1,1,5,4,0.4452182541919916,0.30421662858906484,0.43440968482280135,0.24724097531565703,0.1410797441851922
2024-02-05,0.09428209212810051,0.2990399380090792,0.41133019546318406,0.41133019546318406,3886.46,2,0,0.3818867479693134,2024-02,1,0,6,5,0.2203651289453209,0.4605927875193374,0.3818867479693134,0.265265861852048,0.22223809387766758
2024-02-06,0.14955931512859152,0.22680390668216438,0.3130236301089071,0.3130236301089071,5291.07,2,1,0.3495402415758478,2024-02,1,0,6,6,0.26521239047823103,0.5042019135308782,0.3495402415758478,0.2350317235322925,0.508868627587023
2024-02-07,0.1679215440020962,0.237439595804863,0.33994525457395697,0.33994514575992807,5071.28,2,2,0.32877142556816025,2024-02,1,0,6,7,0.42360144788624404,0.43120949178584433,0.32877142556816025,0.23520593486782676,0.4640173699397193
2024-02-08,0.13364441888103643,0.2281380552140232,0.3116181337055644,0.3116181337055644,5458.99,2,3,0.33561471278024996,2024-02,1,0,6,8,0.39881710851253377,0.3442606973217639,0.33561471278024996,0.23209035168252196,0.5431350782177854
2024-02-09,0.1837437833009445,0.17167149291068423,0.28496032885340533,0.2849603832604198,6264.87,2,4,0.3512552658266311,2024-02,1,0,6,9,0.4425367327837982,0.3817592520928348,0.3512552658266311,0.2298871214291755,0.7075862885222083
2024-02-10,0.1277236894078431,0.2233179027898154,0.37286644933240687,0.37286644933240687,5300.75,2,5,0.34738220485730614,2024-02,1,1,6,10,0.5334107644252997,0.37726351515985435,0.34738220485730614,0.22558464798748096,0.5108439684761713
2024-02-11,0.0744340521005365,0.2791232942978655,0.3199494798226963,0.3199494798226963,3576.33,2,6,0.34924575105933603,2024-02,1,1,6,11,0.424693000755517,0.18673026629477704,0.34924575105933603,0.2569791803666389,0.15895168169258955
2024-02-12,0.157848891341771,0.24379151521666587,0.4091572337145252,0.4091572881215396,5797.55,2,0,0.3899103378512662,2024-02,1,0,7,12,0.23024097608281374,0.22473238182327218,0.3899103378512662,0.2541050895606006,0.6122230339440292
2024-02-13,0.12354162050542077,0.19206994582513096,0.3148508896879828,0.31485083528096847,5296.58,2,1,0.39002758082424144,2024-02,1,0,7,13,0.4807140199140742,0.3589461342873277,0.39002758082424144,0.2477167948341612,0.5099930210063627
2024-02-14,0.08220557191718712,0.18108805711764614,0.31203015802571743,0.31203015802571743,4109.98,2,2,0.36957283129225565,2024-02,1,0,7,14,0.4242227760174108,0.3379446885806371,0.36957283129225565,0.2645962995677092,0.26785051077254596
2024-02-15,0.08725083691769554,0.28039541607598367,0.3660314593326882,0.36603140492567376,3977.0,2,3,0.3380387272051785,2024-02,1,0,7,15,0.2904173385505351,0.3749912808502628,0.3380387272051785,0.2817012315581863,0.24071406124373007
2024-02-16,0.0786627071329985,0.25694075701485053,0.3106190576998901,0.3106190576998901,3977.78,2,4,0.28937353100512747,2024-02,1,0,7,16,0.27542201824517093,0.45199498923603054,0.28937353100512747,0.287045574451611,0.24087323127405402
